tripid,label
200031968,correct
200035278,correct
200034241,correct
200037687,correct
200044322,correct
200044842,correct
200050408,correct
200058993,correct
200055703,correct
200063444,correct
200067787,correct
200068846,correct
200070730,correct
200069579,incorrect
200074188,correct
200075175,correct
200077957,correct
200059320,correct
200080983,correct
200082652,correct
200084872,correct
200080622,correct
200087276,correct
200085023,correct
200086763,correct
200090611,correct
200092560,correct
200095162,correct
200097429,correct
200100871,correct
200101029,incorrect
200103919,correct
200106235,correct
200103648,correct
200106684,correct
200107866,correct
200107186,correct
200108506,incorrect
200109948,correct
200110274,correct
200112637,correct
200112145,correct
200116761,correct
200118516,correct
200119894,correct
200111110,correct
200120578,correct
200119068,correct
200124370,correct
200126328,correct
200123822,correct
200126691,correct
200126650,correct
200128877,correct
200128456,correct
200129561,correct
200128566,correct
200130860,correct
200129866,correct
200132132,correct
200133094,correct
200134385,correct
200134908,correct
200135098,correct
200136070,correct
200138023,correct
200138328,correct
200139565,correct
200141900,correct
200141698,correct
200143902,correct
200145562,correct
200144750,incorrect
200150392,correct
200151937,correct
200154190,correct
200156995,correct
200157754,correct
200160205,correct
200161917,correct
200162451,correct
200109312,incorrect
200163717,correct
200163975,correct
200164850,correct
200165228,correct
200165531,correct
200165714,correct
200170485,correct
200169960,correct
200170519,correct
200171189,correct
200171732,correct
200173886,correct
200173539,correct
200174269,correct
200174517,correct
200175365,correct
200183241,correct
200180082,correct
200186978,correct
200185166,correct
200191300,correct
200193154,correct
200197008,correct
200201766,correct
200200605,correct
200198032,correct
200200298,incorrect
200203616,correct
200206276,correct
200205717,correct
200203960,correct
200206427,correct
200208242,correct
200208485,correct
200209778,correct
200213024,correct
200211219,correct
200213173,correct
200211618,correct
200207250,incorrect
200213054,correct
200214828,correct
200214270,correct
200216492,incorrect
200217570,correct
200221445,correct
200225350,correct
200229167,correct
200228583,correct
200228447,correct
200229272,correct
200230295,correct
200229857,correct
200231641,correct
200230978,correct
200231899,correct
200231481,correct
200231789,correct
200231122,correct
200235275,correct
200235910,correct
200235714,correct
200236513,correct
200234755,correct
200239822,correct
200240638,correct
200241423,correct
200240191,correct
200241069,correct
200241543,correct
200246648,correct
200246129,correct
200247879,correct
200249213,correct
200253348,correct
200256362,correct
200258292,correct
200253486,correct
200257142,correct
200262875,correct
200258381,correct
200262842,correct
200264918,correct
200263850,correct
200259718,correct
200270358,correct
200271509,correct
200260060,incorrect
200274025,correct
200271209,correct
200275025,correct
200277371,correct
200276363,correct
200276968,correct
200282484,correct
200281537,correct
200281673,correct
200282063,correct
200282994,correct
200284433,correct
200286682,incorrect
200287300,correct
200287530,correct
200289693,correct
200290773,correct
200292537,incorrect
200294413,correct
200295251,correct
200296017,correct
200302267,correct
200304172,correct
200305553,correct
200235706,incorrect
200309115,correct
200310143,correct
200310633,correct
200311480,correct
200311184,correct
200312318,correct
200313761,correct
200313392,correct
200315174,correct
200315407,correct
200314627,correct
200317127,correct
200318853,correct
200318411,correct
200320763,correct
200319923,correct
200322875,correct
200323316,correct
200322675,correct
200322371,incorrect
200327720,correct
200328361,correct
200331915,correct
200337587,incorrect
200337448,correct
200338109,correct
200340860,correct
200341277,correct
200342375,incorrect
200344017,correct
200352210,correct
200345029,correct
200351804,correct
200358400,correct
200353354,correct
200364758,correct
200379463,correct
200334057,incorrect
200385200,correct
200376327,correct
200387992,correct
200389393,correct
200392244,correct
200391607,correct
200400725,correct
200405762,correct
200403750,correct
200414202,incorrect
200411277,correct
200422666,correct
200425814,correct
200422772,correct
200428008,correct
200432253,correct
200434325,correct
200440482,correct
200442725,correct
200443449,correct
200436208,correct
200446740,correct
200448072,correct
200463267,correct
200458135,correct
200476823,correct
200477906,correct
200502113,correct
200490024,correct
200526468,correct
200531200,correct
200535109,correct
200539551,correct
200551670,correct
200559371,correct
200562124,correct
200564022,correct
200565923,correct
200566107,correct
200567271,correct
200566817,correct
200566992,correct
200572514,correct
200573263,correct
200572525,correct
200573185,correct
200577470,correct
200577568,correct
200579114,correct
200581675,correct
200581816,correct
200583009,correct
200585979,correct
200589221,correct
200589773,correct
200589396,correct
200589859,correct
200593254,correct
200593787,correct
200593948,incorrect
200600259,correct
200601846,correct
200602255,correct
200602702,correct
200605832,correct
200606325,correct
200606287,correct
200606382,incorrect
200606756,correct
200608272,correct
200608273,correct
200608911,incorrect
200609323,correct
200611749,correct
200613252,incorrect
200614307,correct
200616998,correct
200617840,correct
200619622,correct
200620859,correct
200620282,correct
200621299,correct
200621216,correct
200621152,correct
200622169,correct
200621777,correct
200622588,correct
200623247,correct
200622554,correct
200622497,correct
200624568,correct
200624204,correct
200624503,correct
200625979,correct
200628338,correct
200628604,correct
200628869,correct
200628615,correct
200630338,correct
200628859,correct
200635193,correct
200633216,incorrect
200636864,correct
200636557,correct
200638249,correct
200642398,correct
200642533,correct
200644472,correct
200642491,correct
200643936,correct
200642638,correct
200646930,correct
200649540,correct
200651685,correct
200650134,correct
200652426,correct
200652957,correct
200654078,correct
200655010,correct
200656791,correct
200657220,correct
200660663,correct
200660672,correct
200661578,incorrect
200662019,correct
200662866,correct
200666507,correct
200666788,correct
200668978,correct
200670962,correct
200674501,correct
200672880,correct
200673942,correct
200676325,correct
200678957,correct
200679291,correct
200681907,correct
200681059,correct
200684497,correct
200685620,correct
200686856,correct
200686322,correct
200689089,correct
200690619,correct
200690575,correct
200691515,correct
200691565,correct
200692714,correct
200692537,correct
200692932,correct
200695957,correct
200699493,correct
200699620,correct
200699438,correct
200701529,correct
200700918,correct
200706727,correct
200707033,correct
200709715,correct
200707875,correct
200709318,correct
200713495,correct
200708149,correct
200714005,correct
200714927,correct
200714659,correct
200716747,incorrect
200715347,correct
200717824,correct
200716541,incorrect
200718459,correct
200716613,correct
200718521,correct
200723129,correct
200723018,correct
200723925,correct
200724592,correct
200725181,correct
200725178,correct
200725819,correct
200728512,correct
200727949,correct
200730350,correct
200729844,correct
200730193,correct
200729122,correct
200732474,correct
200732698,correct
200734101,correct
200733625,correct
200734766,incorrect
200736207,correct
200737601,correct
200737376,correct
200739706,correct
200740541,correct
200742907,correct
200742777,correct
200744101,correct
200745506,incorrect
200747780,correct
200750354,correct
200753626,incorrect
200756891,correct
200759363,correct
200760625,correct
200761471,correct
200763754,incorrect
200762004,correct
200764288,correct
200766669,correct
200771103,correct
200775667,correct
200782189,correct
200788903,correct
200792965,correct
200764108,incorrect
200801401,correct
200805143,correct
200804123,correct
200807777,correct
200808064,correct
200810784,correct
200809305,correct
200811449,correct
200816715,correct
200817490,correct
200816080,correct
200817729,correct
200822018,correct
200823662,correct
200824227,correct
200824696,correct
200828113,incorrect
200826938,correct
200828021,correct
200829740,correct
200829063,correct
200832490,correct
200833981,correct
200834418,correct
200833802,correct
200835871,correct
200838928,incorrect
200839309,correct
200841461,incorrect
200843277,correct
200844047,correct
200844457,correct
200848907,correct
200852928,correct
200853210,incorrect
200854157,correct
200856216,correct
200859426,correct
200860469,correct
200861212,correct
200862675,correct
200866229,correct
200866331,correct
200866173,correct
200867324,correct
200868986,correct
200869587,correct
200870446,correct
200870082,correct
200870321,correct
200871137,incorrect
200873311,correct
200873436,correct
200876348,correct
200877431,correct
200877445,correct
200876484,correct
200878602,correct
200878928,correct
200880243,correct
200880202,correct
200880607,correct
200882506,correct
200883652,correct
200891482,correct
200888583,correct
200889944,correct
200891617,correct
200892888,incorrect
200892757,correct
200893706,correct
200893575,correct
200895707,correct
200895772,correct
200901459,correct
200902522,correct
200901392,correct
200902069,correct
200901977,correct
200903715,correct
200904253,correct
200907016,correct
200907124,correct
200906341,correct
200907446,incorrect
200908537,correct
200910424,correct
200910250,correct
200912225,correct
200913040,correct
200911747,correct
200914832,incorrect
200916805,correct
200915360,incorrect
200917170,correct
200914873,correct
200917399,correct
200919181,correct
200919913,correct
200920340,correct
200921554,correct
200921378,correct
200923932,correct
200924449,correct
200925358,correct
200927225,correct
200928055,correct
200927473,incorrect
200928418,correct
200931389,incorrect
200930909,correct
200930397,correct
200932950,correct
200935498,correct
200935034,correct
200935644,incorrect
200936425,correct
200936981,correct
200939494,incorrect
200940575,correct
200943436,correct
200943442,correct
200943864,incorrect
200945103,correct
200946570,correct
200946653,correct
200946759,correct
200946871,correct
200949959,correct
200950475,correct
200951085,correct
200952078,correct
200952204,correct
200952994,correct
200952398,incorrect
200953275,correct
200955078,correct
200956053,correct
200954633,correct
200958162,correct
200958433,correct
200958356,correct
200956785,correct
200959316,correct
200959615,correct
200959852,correct
200962306,correct
200954474,incorrect
200962233,correct
200967260,correct
200967181,correct
200971083,correct
200974805,correct
200973991,correct
200974458,correct
200975238,correct
200979082,correct
200979673,correct
200979763,correct
200981657,correct
200982592,correct
200983801,incorrect
200982992,correct
200984157,correct
200984777,correct
200985149,correct
200991160,correct
200991670,correct
200992857,correct
200996287,correct
200996750,correct
200994823,correct
201000258,correct
201000911,correct
200999569,correct
201005769,correct
200992493,incorrect
201018197,correct
201017128,correct
201020122,correct
201020204,correct
201019677,correct
201018937,correct
201017619,correct
201020130,correct
201027930,correct
201030508,correct
201033338,correct
201033626,correct
201035656,correct
201037218,correct
201036143,correct
201036442,correct
201039489,correct
201036658,correct
201045166,correct
201045458,correct
201048853,correct
201048518,correct
201051255,correct
201052003,incorrect
201056539,correct
201058441,correct
201059784,correct
201060186,correct
201065173,correct
201067795,correct
201076243,correct
201077648,correct
201077709,correct
201078481,correct
201078923,correct
201078974,correct
201081002,correct
201082639,correct
201083348,correct
201084323,correct
201085646,correct
201085581,correct
201086430,correct
201085741,correct
201086720,correct
201087051,correct
201086831,correct
201087183,correct
201087836,incorrect
201088094,correct
201090781,correct
201091548,correct
201093701,correct
201095833,correct
201095571,correct
201104786,correct
201106732,correct
201105157,correct
201106983,correct
201108278,correct
201115952,correct
201118675,correct
201122851,correct
201125452,correct
201126858,correct
201124826,correct
201129749,correct
201128961,correct
201130263,correct
201132928,correct
201130953,correct
201132227,correct
201132714,correct
201133454,correct
201131955,correct
201136397,correct
201135255,correct
201136523,correct
201138293,correct
201142288,correct
201142764,correct
201143165,correct
201145646,incorrect
201141871,correct
201147958,correct
201149678,correct
201150888,correct
201152642,correct
201152843,incorrect
201153985,correct
201153970,correct
201152919,correct
201153897,correct
201152382,correct
201156113,correct
201155746,correct
201156904,correct
201157716,correct
201155697,correct
201159678,correct
201158187,incorrect
201161033,correct
201161283,correct
201158749,correct
201159410,incorrect
201162974,correct
201162035,correct
201161121,correct
201167648,correct
201168697,correct
201171900,correct
201172575,correct
201172429,correct
201172023,correct
201172217,correct
201175980,correct
201175221,correct
201175741,correct
201176722,correct
201174790,incorrect
201180792,correct
201180826,correct
201185626,correct
201182595,correct
201184416,correct
201187592,correct
201188382,correct
201190663,correct
201190016,correct
201189452,correct
201192342,correct
201191674,correct
201192752,correct
201195031,correct
201194970,correct
201194126,correct
201194949,correct
201196145,correct
201198807,correct
201197594,correct
201198131,correct
201200428,correct
201200216,correct
201201205,correct
201201556,correct
201201980,correct
201201478,correct
201199349,correct
201202708,correct
201203124,correct
201207703,correct
201208587,correct
201206769,correct
201209752,correct
201210058,correct
201210325,correct
201211089,incorrect
201212762,correct
201214107,correct
201211325,correct
201214625,correct
201215403,correct
201215095,correct
201215930,correct
201217264,correct
201223001,correct
201223510,correct
201220659,correct
201223492,correct
201226365,correct
201225060,correct
201227698,incorrect
201225321,incorrect
201229554,correct
201229521,correct
201231734,correct
201232212,correct
201232267,correct
201232846,correct
201233546,correct
201234893,correct
201243046,correct
201242236,incorrect
201244701,correct
201249026,correct
201252688,correct
201255804,correct
201256850,correct
201257983,correct
201254359,correct
201260920,correct
201258901,correct
201260348,correct
201263640,correct
201260177,correct
201253924,correct
201265336,correct
201266344,correct
201270048,correct
201269511,correct
201271036,correct
201276666,correct
201280146,correct
201281575,correct
201280629,correct
201284279,correct
201285036,correct
201288599,correct
201289009,correct
201289130,correct
201290947,correct
201289389,correct
201295462,correct
201295019,correct
201298259,correct
201298578,correct
201298779,correct
201305940,correct
201304785,correct
201305269,correct
201306452,correct
201308316,correct
201309241,correct
201310059,correct
201312250,correct
201305409,incorrect
201311881,correct
201312218,correct
201312769,correct
201314050,correct
201316384,correct
201316655,correct
201318709,correct
201320319,correct
201320867,correct
201322107,correct
201321715,correct
201322868,correct
201322283,correct
201323372,correct
201323968,correct
201323572,correct
201326015,correct
201324138,correct
201327611,correct
201328037,correct
201327702,correct
201328287,correct
201331607,correct
201332842,correct
201333283,correct
201334572,incorrect
201335139,correct
201337299,correct
201337889,correct
201337904,correct
201337686,correct
201338406,correct
201338770,correct
201339612,correct
201341877,correct
201342603,correct
201342424,correct
201342675,incorrect
201345036,correct
201346015,correct
201345462,correct
201346096,correct
201347433,incorrect
201347486,correct
201349072,correct
201349309,correct
201349894,correct
201350445,correct
201351902,correct
201350482,correct
201350120,correct
201354832,correct
201356095,correct
201359830,correct
201357305,correct
201355678,correct
201357226,correct
201358901,correct
201357544,correct
201364753,correct
201366932,correct
201367653,correct
201368069,correct
201369135,correct
201368748,correct
201369701,correct
201371292,correct
201372631,correct
201373086,correct
201373444,correct
201374820,correct
201375450,correct
201378977,correct
201382215,correct
201385575,correct
201388017,correct
201388461,correct
201391024,correct
201393329,correct
201396035,correct
201392282,correct
201396960,correct
201397218,correct
201397850,correct
201398173,correct
201399892,correct
201401235,correct
201401190,correct
201400964,correct
201402065,correct
201404626,correct
201403815,correct
201406154,correct
201405897,correct
201406349,correct
201414590,correct
201414028,correct
201416957,correct
201417712,correct
201419286,correct
201418121,correct
201418800,correct
201419616,correct
201419232,correct
201418961,correct
201421922,correct
201425247,correct
201424753,correct
201424971,correct
201424671,correct
201425532,correct
201427898,correct
201426670,correct
201428983,incorrect
201429283,correct
201430749,correct
201430966,correct
201425134,incorrect
201431840,correct
201430397,correct
201431523,correct
201434380,correct
201437383,correct
201435902,correct
201440087,correct
201439610,correct
201440243,correct
201441097,correct
201441840,correct
201443112,correct
201442945,correct
201443317,correct
201444063,correct
201446381,correct
201446874,correct
201451402,correct
201450001,correct
201451764,correct
201452587,correct
201454068,correct
201454381,correct
201452799,correct
201457104,correct
201458961,correct
201460646,correct
201461325,correct
201462926,correct
201464033,correct
201465334,correct
201464928,correct
201463810,incorrect
201466069,correct
201464932,correct
201468385,correct
201468074,correct
201468294,correct
201468580,incorrect
201471168,correct
201470907,correct
201472355,correct
201471436,correct
201473590,correct
201475175,correct
201474702,correct
201474361,correct
201472255,correct
201478005,correct
201478900,correct
201477184,correct
201476657,correct
201478545,correct
201479979,correct
201481739,correct
201482494,correct
201482820,correct
201488732,correct
201488538,correct
201491445,correct
201491093,correct
201491225,correct
201492879,correct
201494747,correct
201492883,correct
201495817,correct
201496137,correct
201493577,incorrect
201496100,correct
201503256,correct
201507219,correct
201504195,correct
201508022,correct
201506947,correct
201512821,correct
201511694,correct
201510544,incorrect
201513587,correct
201520571,correct
201522633,correct
201523549,correct
201524864,correct
201523594,correct
201530587,correct
201533199,correct
201530941,incorrect
201534649,correct
201534889,correct
201534861,correct
201537575,correct
201537012,incorrect
201540569,correct
201541898,correct
201542827,correct
201541944,correct
201544297,correct
201547736,correct
201549761,correct
201552002,correct
201554562,correct
201556213,correct
201556890,correct
201558009,correct
201559822,correct
201559950,correct
201560273,correct
201560375,correct
201559158,correct
201564872,correct
201568898,correct
201569672,correct
201574205,correct
201574188,correct
201576378,correct
201578509,incorrect
201579787,correct
201579810,correct
201583076,correct
201584151,correct
201583894,correct
201585165,correct
201585668,correct
201585644,correct
201585935,correct
201585976,correct
201586425,correct
201587629,correct
201587137,correct
201593214,correct
201592724,correct
201599683,correct
201600204,correct
201601020,correct
201602057,correct
201603674,correct
201600087,correct
201602965,correct
201608364,correct
201611493,correct
201610460,correct
201614705,correct
201615041,correct
201615297,correct
201616838,correct
201616397,correct
201617554,correct
201617946,correct
201615141,correct
201620515,correct
201618521,correct
201619622,correct
201622341,correct
201622567,incorrect
201625276,correct
201627128,correct
201628251,correct
201628432,correct
201630396,correct
201634599,correct
201636098,correct
201635874,correct
201639062,correct
201638255,correct
201640538,correct
201639943,correct
201642166,correct
201641238,correct
201643943,correct
201640986,incorrect
201644527,correct
201643994,correct
201644649,correct
201645188,correct
201646119,correct
201647337,incorrect
201647251,correct
201643832,incorrect
201649464,correct
201654504,correct
201655962,correct
201658162,correct
201658159,correct
201660767,correct
201662250,correct
201663810,correct
201663466,correct
201660316,correct
201666125,correct
201668211,correct
201668590,correct
201654842,correct
201670021,correct
201670308,correct
201672350,correct
201672623,correct
201673782,correct
201675327,correct
201676352,correct
201677181,correct
201677502,correct
201678678,correct
201680161,correct
201679378,correct
201680426,correct
201679540,correct
201680566,correct
201681310,correct
201682663,correct
201683301,correct
201682503,correct
201684923,correct
201685190,correct
201686350,correct
201689142,correct
201690650,correct
201690682,correct
201694944,correct
201695095,correct
201696421,correct
201695207,correct
201697477,correct
201697210,correct
201699206,correct
201701054,correct
201699875,correct
201704332,correct
201702342,correct
201706729,correct
201707641,correct
201707753,correct
201709404,correct
201710058,correct
201709995,correct
201711200,correct
201710602,correct
201714884,incorrect
201715451,correct
201713125,correct
201713632,correct
201713354,correct
201717244,correct
201714058,correct
201720672,correct
201719984,correct
201718192,correct
201718751,incorrect
201722857,correct
201724272,correct
201728111,correct
201727847,correct
201728894,correct
201731008,correct
201730797,correct
201731989,correct
201736221,correct
201734404,correct
201729710,incorrect
201738824,correct
201737874,correct
201738769,correct
201739956,correct
201740472,correct
201737024,correct
201743597,correct
201741684,correct
201743527,correct
201745184,correct
201747276,correct
201748901,correct
201744969,correct
201749899,correct
201753857,correct
201756889,correct
201758925,correct
201727138,incorrect
201760707,correct
201761776,correct
201761321,incorrect
201764285,correct
201764489,correct
201761935,correct
201767546,correct
201766956,correct
201764784,correct
201765757,correct
201771283,incorrect
201773082,correct
201772339,correct
201777002,correct
201777983,correct
201776223,incorrect
201779445,correct
201781631,correct
201777203,correct
201781675,correct
201783053,correct
201781873,correct
201783602,correct
201783012,correct
201784877,correct
201787072,correct
201781759,correct
201788572,correct
201790269,correct
201791252,correct
201790887,correct
201791205,correct
201792666,correct
201792631,correct
201792713,correct
201792174,correct
201794897,correct
201795992,correct
201795302,correct
201796422,correct
201797634,correct
201797822,correct
201794142,incorrect
201798827,correct
201798387,correct
201801523,correct
201804392,correct
201804934,correct
201808665,correct
201810221,correct
201811861,correct
201813420,incorrect
201815734,correct
201819221,correct
201819637,correct
201820142,correct
201820959,correct
201821483,correct
201823767,correct
201824312,correct
201826173,correct
201826354,correct
201826995,correct
201829117,correct
201829734,correct
201830202,correct
201832850,correct
201833015,incorrect
201836269,correct
201836310,correct
201833532,correct
201834806,correct
201838276,correct
201845468,correct
201838108,incorrect
201848734,correct
201850551,correct
201846431,correct
201854590,correct
201856745,correct
201859926,correct
201860415,correct
201864021,correct
201870388,correct
201866732,correct
201860522,incorrect
201870174,correct
201871377,correct
201872249,correct
201873522,correct
201878555,correct
201880960,correct
201879402,correct
201880182,correct
201881409,correct
201882470,correct
201883962,correct
201883751,correct
201882985,correct
201884286,correct
201886984,correct
201887560,correct
201889904,correct
201891978,correct
201891757,correct
201893522,correct
201895322,correct
201894444,correct
201896355,correct
201896927,correct
201898715,correct
201898009,correct
201899974,correct
201896882,correct
201899581,correct
201900543,correct
201903834,correct
201903222,correct
201905834,correct
201905135,correct
201913034,correct
201912256,correct
201915228,incorrect
201914380,correct
201918287,correct
201918925,correct
201919581,correct
201920921,correct
201922593,correct
201923960,correct
201924017,correct
201924696,correct
201926836,correct
201923779,correct
201930790,correct
201930944,correct
201931614,correct
201930547,correct
201931778,correct
201934023,correct
201933175,correct
201936580,correct
201937892,correct
201939458,correct
201939869,correct
201940054,correct
201941239,correct
201941556,correct
201940981,correct
201940215,correct
201943163,correct
201950022,correct
201949916,correct
201952821,incorrect
201955524,correct
201956212,correct
201958022,correct
201959314,correct
201960226,correct
201964744,correct
201965984,correct
201965854,correct
201966970,correct
201969059,correct
201968311,correct
201971709,correct
201971395,correct
201976420,correct
201976743,correct
201982478,incorrect
201987101,incorrect
201986741,correct
201989142,correct
201988669,incorrect
201996544,correct
201993262,correct
201997944,correct
202002489,correct
202003641,correct
202006634,correct
202003521,correct
202003422,correct
202014388,correct
202014149,correct
202010687,correct
202016752,correct
202015895,correct
202019238,incorrect
202022034,incorrect
202024119,correct
202025752,correct
202032231,correct
202035312,correct
202037981,correct
202051654,correct
202064641,correct
202064954,correct
202042300,incorrect
202086606,correct
202114377,correct
202115222,correct
202122766,correct
202143350,correct
202149792,correct
202148700,correct
202154929,correct
202155980,correct
202148988,correct
202157363,correct
202156838,correct
202164714,correct
202166142,correct
202167163,correct
202165180,incorrect
202173388,correct
202175180,correct
202174176,correct
202174882,correct
202184796,correct
202192070,correct
202191367,correct
202199418,correct
202210947,correct
202205691,correct
202208768,correct
202216781,correct
202218995,correct
202223391,correct
202225703,correct
202224261,correct
202226953,correct
202229144,correct
202230412,correct
202230207,correct
202231794,correct
202237776,correct
202240572,correct
202225769,incorrect
202245935,correct
202248577,correct
202250997,correct
202251004,correct
202252100,correct
202252177,correct
202253208,correct
202254180,correct
202258934,incorrect
202259618,correct
202259619,correct
202260360,correct
202260587,correct
202261522,correct
202261690,correct
202261874,correct
202263607,correct
202265223,correct
202266124,correct
202267321,correct
202279899,correct
202287824,correct
202287584,correct
202291305,correct
202280080,correct
202296680,correct
202300841,correct
202313644,correct
202315278,correct
202316617,correct
202324112,correct
202326388,correct
202349054,correct
202342265,correct
202354837,correct
202363615,correct
202365851,correct
202364828,correct
202367190,correct
202370534,correct
202372016,correct
202374257,correct
202376158,correct
202375533,correct
202377280,correct
202378776,correct
202374449,correct
202381215,correct
202382565,correct
202385693,correct
202386299,incorrect
202385219,correct
202387777,correct
202389371,correct
202390216,correct
202388466,correct
202388140,correct
202390628,correct
202392651,correct
202393262,correct
202390852,correct
202399285,incorrect
202403612,correct
202399715,incorrect
202406965,correct
202402921,correct
202409862,correct
202409351,correct
202408897,correct
202416098,correct
202415386,correct
202423261,incorrect
202429283,correct
202428935,incorrect
202434563,correct
202432242,correct
202434351,correct
202435695,correct
202434128,correct
202435960,correct
202439415,correct
202432284,correct
202441811,correct
202443070,correct
202441557,correct
202443306,correct
202442277,correct
202448686,correct
202449841,correct
202450295,correct
202453708,correct
202452852,incorrect
202455459,correct
202455950,correct
202456622,correct
202459953,correct
202459327,correct
202459061,correct
202456390,correct
202462409,correct
202460029,incorrect
202463492,correct
202465541,correct
202466710,correct
202467534,incorrect
202469091,correct
202472097,correct
202472934,incorrect
202471568,correct
202474852,correct
202475308,correct
202472595,correct
202477348,correct
202478317,correct
202477661,correct
202478663,correct
202479718,correct
202481326,correct
202481029,correct
202483673,correct
202483798,correct
202487972,correct
202491973,correct
202490430,correct
202493173,incorrect
202492059,correct
202492901,correct
202497157,correct
202499790,correct
202496736,incorrect
202501191,correct
202503449,correct
202503182,correct
202512308,correct
202515821,correct
202514589,correct
202519564,correct
202517411,correct
202521330,correct
202520764,incorrect
202532380,incorrect
202549442,correct
202551215,correct
202571883,correct
202568168,correct
202580380,correct
202578838,correct
202587355,correct
202599014,correct
202610919,correct
202604968,correct
202616233,correct
202618694,correct
202620728,correct
202622084,correct
202622441,correct
202621792,correct
202623692,correct
202635397,correct
202640128,correct
202635901,correct
202639566,correct
202644606,incorrect
202640746,correct
202642158,correct
202629781,correct
202649316,correct
202646959,correct
202655827,correct
202661216,correct
202654693,incorrect
202661402,correct
202642997,correct
202663499,correct
202664058,correct
202671829,correct
202680930,correct
202676790,incorrect
202681008,correct
202689355,correct
202691461,correct
202699937,correct
202696546,correct
202699061,correct
202699475,correct
202702047,correct
202702798,incorrect
202709047,correct
202709019,correct
202712068,correct
202712136,correct
202710906,correct
202714600,correct
202715471,correct
202714535,correct
202716097,correct
202716809,correct
202719546,correct
202720060,correct
202717464,incorrect
202725102,incorrect
202724793,correct
202727048,correct
202727995,correct
202729889,correct
202731056,correct
202731323,correct
202729484,incorrect
202727581,incorrect
202735147,correct
202739591,correct
202739470,correct
202741705,correct
202748899,correct
202751901,correct
202752179,correct
202753353,incorrect
202753934,correct
202754784,correct
202754971,correct
202756383,correct
202759413,correct
202758689,incorrect
202760448,correct
202761542,correct
202762946,correct
202763700,correct
202764678,correct
202764039,correct
202766228,correct
202766693,correct
202766753,correct
202768765,correct
202770147,correct
202771469,correct
202771293,incorrect
202774474,correct
202776196,correct
202769564,incorrect
202776314,incorrect
202777282,correct
202777247,correct
202778470,correct
202780142,correct
202779333,correct
202780691,correct
202785390,correct
202784955,correct
202783268,correct
202787351,correct
202785747,correct
202787247,correct
202788277,correct
202778481,incorrect
202790101,correct
202790237,correct
202790669,correct
202794204,incorrect
202792664,correct
202795943,correct
202793273,correct
202800469,correct
202800108,correct
202799064,correct
202800984,correct
202803220,correct
202802372,correct
202802144,correct
202808743,correct
202807245,correct
202809319,correct
202810124,correct
202812943,correct
202811221,correct
202811859,correct
202814477,correct
202816544,correct
202816375,incorrect
202815257,correct
202816473,correct
202815595,correct
202817856,correct
202820733,correct
202820681,correct
202823419,correct
202824584,correct
202827231,incorrect
202826390,incorrect
202828810,correct
202830659,correct
202832323,correct
202832098,correct
202830074,incorrect
202833395,correct
202831724,correct
202837115,correct
202839344,correct
202840967,correct
202844583,correct
202846523,correct
202840415,correct
202846549,correct
202847546,incorrect
202851544,correct
202856436,incorrect
202858633,correct
202858808,correct
202856858,correct
202862316,correct
202861494,correct
202863300,correct
202863171,correct
202864903,incorrect
202870760,correct
202871200,incorrect
202872904,correct
202873150,correct
202876578,correct
202877650,correct
202879083,correct
202880465,correct
202880790,correct
202880624,correct
202882867,correct
202882050,incorrect
202883988,correct
202885292,correct
202887103,correct
202887018,correct
202887595,correct
202889091,correct
202887081,incorrect
202889047,correct
202889020,correct
202891144,correct
202892200,correct
202894838,correct
202894872,correct
202896699,correct
202897325,correct
202900849,correct
202897885,correct
202895839,correct
202898631,correct
202900993,correct
202899789,correct
202903848,correct
202901039,correct
202903621,correct
202904401,correct
202906074,correct
202904487,correct
202906846,correct
202904460,correct
202907024,correct
202908029,correct
202910981,correct
202911654,correct
202911836,correct
202912709,correct
202912412,correct
202917842,correct
202902141,incorrect
202918812,correct
202917973,correct
202916979,correct
202921269,correct
202919842,correct
202918994,correct
202922302,incorrect
202921787,correct
202914224,incorrect
202922890,correct
202926152,correct
202926771,correct
202923761,correct
202930046,correct
202933562,correct
202942020,correct
202940988,correct
202951630,correct
202957496,correct
202955488,correct
202961990,correct
202960712,correct
202961948,correct
202969082,correct
202967784,correct
202967335,correct
202969019,correct
202970492,correct
202970183,correct
202972889,correct
202970343,incorrect
202967233,correct
202977478,correct
202979384,correct
202973309,correct
202980705,correct
202981567,incorrect
202983742,correct
202984850,correct
202985371,incorrect
202989626,correct
202990356,correct
202990010,correct
202991147,correct
202991598,correct
202990961,correct
202997412,correct
202998421,correct
202998968,correct
203000265,correct
203001671,correct
203002536,correct
203002800,correct
203002789,correct
203004441,correct
203009607,correct
203018233,correct
203021488,correct
203021632,incorrect
203023247,incorrect
203024603,correct
203025253,correct
203026615,correct
203029309,correct
203033212,correct
203032946,correct
203033600,correct
203032884,correct
203035857,correct
203037465,correct
203038113,correct
203037655,correct
203039755,correct
203040521,correct
203041126,correct
203041826,incorrect
203041135,correct
203043589,correct
203043284,correct
203045399,correct
203049381,correct
203048561,correct
203049098,correct
203051377,correct
203049779,correct
203051356,correct
203053271,correct
203054127,correct
203053346,correct
203054669,correct
203054551,correct
203053910,correct
203055604,incorrect
203055149,correct
203055588,correct
203056428,correct
203058079,correct
203057835,correct
203058925,correct
203059095,correct
203061981,correct
203062361,correct
203063007,correct
203063207,correct
203063416,correct
203057893,incorrect
203067480,correct
203067687,correct
203070145,correct
